,lg,rest,depth,store_loc,store_status,rtv_loc,rtv_status
_59_7,5545,455,2,,,,
_60_7,5545,455,2,,,,
_61_7,5615,385,2,,,,
_62_7,5710,290,2,,,,
_63_7,5775,225,2,,,,
_64_7,5970,30,2,,,,
_65_7,5975,25,2,,,,
_8_9,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_10_8,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_11_8,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_12_8,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_13_8,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_14_8,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_15_8,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_16_8,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_17_8,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_18_8,2495,3505,2,3m5,EMPTY,2m5,EMPTY
_19_8,2735,3265,2,3m0,EMPTY,3m0,EMPTY
_20_8,2790,3210,2,3m0,EMPTY,3m0,EMPTY
_21_8,2925,3075,2,3m0,EMPTY,3m0,EMPTY
_22_8,2980,3020,2,3m0,EMPTY,3m0,EMPTY
_23_8,3130,2870,2,2m5,EMPTY,3m5,EMPTY
_24_8,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_25_8,3290,2710,2,2m5,EMPTY,3m5,EMPTY
_26_8,3530,2470,2,2m0,EMPTY,,
_27_8,3745,2255,2,2m0,EMPTY,,
_28_8,3775,2225,2,2m0,EMPTY,,
_29_8,3990,2010,2,2m0,EMPTY,,
_30_8,4050,1950,2,1m5,EMPTY,,
_31_8,4125,1875,2,1m5,EMPTY,,
_32_8,4235,1765,2,1m5,EMPTY,,
_33_8,4320,1680,2,1m5,EMPTY,,
_34_8,4400,1600,2,1m5,EMPTY,,
_35_8,4460,1540,2,1m5,EMPTY,,
_36_8,4490,1510,2,1m5,EMPTY,,
_37_8,4985,1015,2,1m0,EMPTY,,
_38_8,5015,985,2,,,,
_39_8,5030,970,2,,,,
_40_8,5060,940,2,,,,
_41_8,5235,765,2,,,,
_42_8,5255,745,2,,,,
_43_8,5275,725,2,,,,
_44_8,5320,680,2,,,,
_45_8,5330,670,2,,,,
_46_8,5440,560,2,,,,
_47_8,5440,560,2,,,,
_48_8,5445,555,2,,,,
_49_8,5480,520,2,,,,
_50_8,5505,495,2,,,,
_51_8,5510,490,2,,,,
_52_8,5550,450,2,,,,
_53_8,5550,450,2,,,,
_54_8,5550,450,2,,,,
_55_8,5550,450,2,,,,
_56_8,5555,445,2,,,,
_57_8,5555,445,2,,,,
_58_8,5555,445,2,,,,
_59_8,5555,445,2,,,,
_60_8,5555,445,2,,,,
_61_8,5625,375,2,,,,
_62_8,5720,280,2,,,,
_63_8,5785,215,2,,,,
_64_8,5980,20,2,,,,
_65_8,5985,15,2,,,,
_10_9,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_11_9,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_12_9,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_13_9,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_14_9,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_15_9,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_16_9,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_17_9,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_18_9,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_19_9,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_20_9,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_21_9,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_22_9,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_23_9,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_24_9,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_25_9,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_26_9,3545,2455,2,2m0,EMPTY,,
_27_9,3760,2240,2,2m0,EMPTY,,
_28_9,3790,2210,2,2m0,EMPTY,,
_29_9,4005,1995,2,1m5,EMPTY,,
_30_9,4065,1935,2,1m5,EMPTY,,
_31_9,4140,1860,2,1m5,EMPTY,,
_32_9,4250,1750,2,1m5,EMPTY,,
_33_9,4335,1665,2,1m5,EMPTY,,
_34_9,4415,1585,2,1m5,EMPTY,,
_35_9,4475,1525,2,1m5,EMPTY,,
_36_9,4505,1495,2,1m0,EMPTY,,
_37_9,5000,1000,2,1m0,EMPTY,,
_38_9,5030,970,2,,,,
_39_9,5045,955,2,,,,
_40_9,5075,925,2,,,,
_41_9,5250,750,2,,,,
_42_9,5270,730,2,,,,
_43_9,5290,710,2,,,,
_44_9,5335,665,2,,,,
_45_9,5345,655,2,,,,
_46_9,5455,545,2,,,,
_47_9,5455,545,2,,,,
_48_9,5460,540,2,,,,
_49_9,5495,505,2,,,,
_50_9,5520,480,2,,,,
_51_9,5525,475,2,,,,
_52_9,5565,435,2,,,,
_53_9,5565,435,2,,,,
_54_9,5565,435,2,,,,
_55_9,5565,435,2,,,,
_56_9,5570,430,2,,,,
_57_9,5570,430,2,,,,
_58_9,5570,430,2,,,,
_59_9,5570,430,2,,,,
_60_9,5570,430,2,,,,
_61_9,5640,360,2,,,,
_62_9,5735,265,2,,,,
_63_9,5800,200,2,,,,
_64_9,5995,5,2,,,,
_10_11,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_10_12,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_10_13,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_10_14,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_10_15,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_10_16,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_10_17,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_10_18,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_10_19,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_10_20,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_10_21,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_10_22,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_10_23,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_10_24,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_10_25,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_10_26,3545,2455,2,2m0,EMPTY,,
_10_27,3760,2240,2,2m0,EMPTY,,
_10_28,3790,2210,2,2m0,EMPTY,,
_10_29,4005,1995,2,1m5,EMPTY,,
_10_30,4065,1935,2,1m5,EMPTY,,
_10_31,4140,1860,2,1m5,EMPTY,,
_10_32,4250,1750,2,1m5,EMPTY,,
_10_33,4335,1665,2,1m5,EMPTY,,
_10_34,4415,1585,2,1m5,EMPTY,,
_10_35,4475,1525,2,1m5,EMPTY,,
_10_36,4505,1495,2,1m0,EMPTY,,
_10_37,5000,1000,2,1m0,EMPTY,,
_10_38,5030,970,2,,,,
_10_39,5045,955,2,,,,
_10_40,5075,925,2,,,,
_10_41,5250,750,2,,,,
_10_42,5270,730,2,,,,
_10_43,5290,710,2,,,,
_10_44,5335,665,2,,,,
_10_45,5345,655,2,,,,
_10_46,5455,545,2,,,,
_10_47,5455,545,2,,,,
_10_48,5460,540,2,,,,
_10_49,5495,505,2,,,,
_10_50,5520,480,2,,,,
_10_51,5525,475,2,,,,
_10_52,5565,435,2,,,,
_10_53,5565,435,2,,,,
_10_54,5565,435,2,,,,
_10_55,5565,435,2,,,,
_10_56,5570,430,2,,,,
_10_57,5570,430,2,,,,
_10_58,5570,430,2,,,,
_10_59,5570,430,2,,,,
_10_60,5570,430,2,,,,
_10_61,5640,360,2,,,,
_10_62,5735,265,2,,,,
_10_63,5800,200,2,,,,
_10_64,5995,5,2,,,,
_11_12,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_11_13,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_11_14,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_11_15,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_11_16,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_11_17,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_11_18,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_11_19,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_11_20,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_11_21,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_11_22,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_11_23,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_11_24,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_11_25,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_11_26,3545,2455,2,2m0,EMPTY,,
_11_27,3760,2240,2,2m0,EMPTY,,
_11_28,3790,2210,2,2m0,EMPTY,,
_11_29,4005,1995,2,1m5,EMPTY,,
_11_30,4065,1935,2,1m5,EMPTY,,
_11_31,4140,1860,2,1m5,EMPTY,,
_11_32,4250,1750,2,1m5,EMPTY,,
_11_33,4335,1665,2,1m5,EMPTY,,
_11_34,4415,1585,2,1m5,EMPTY,,
_11_35,4475,1525,2,1m5,EMPTY,,
_11_36,4505,1495,2,1m0,EMPTY,,
_11_37,5000,1000,2,1m0,EMPTY,,
_11_38,5030,970,2,,,,
_11_39,5045,955,2,,,,
_11_40,5075,925,2,,,,
_11_41,5250,750,2,,,,
_11_42,5270,730,2,,,,
_11_43,5290,710,2,,,,
_11_44,5335,665,2,,,,
_11_45,5345,655,2,,,,
_11_46,5455,545,2,,,,
_11_47,5455,545,2,,,,
_11_48,5460,540,2,,,,
_11_49,5495,505,2,,,,
_11_50,5520,480,2,,,,
_11_51,5525,475,2,,,,
_11_52,5565,435,2,,,,
_11_53,5565,435,2,,,,
_11_54,5565,435,2,,,,
_11_55,5565,435,2,,,,
_11_56,5570,430,2,,,,
_11_57,5570,430,2,,,,
_11_58,5570,430,2,,,,
_11_59,5570,430,2,,,,
_11_60,5570,430,2,,,,
_11_61,5640,360,2,,,,
_11_62,5735,265,2,,,,
_11_63,5800,200,2,,,,
_11_64,5995,5,2,,,,
_12_13,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_12_14,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_12_15,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_12_16,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_12_17,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_12_18,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_12_19,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_12_20,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_12_21,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_12_22,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_12_23,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_12_24,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_12_25,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_12_26,3545,2455,2,2m0,EMPTY,,
_12_27,3760,2240,2,2m0,EMPTY,,
_12_28,3790,2210,2,2m0,EMPTY,,
_12_29,4005,1995,2,1m5,EMPTY,,
_12_30,4065,1935,2,1m5,EMPTY,,
_12_31,4140,1860,2,1m5,EMPTY,,
_12_32,4250,1750,2,1m5,EMPTY,,
_12_33,4335,1665,2,1m5,EMPTY,,
_12_34,4415,1585,2,1m5,EMPTY,,
_12_35,4475,1525,2,1m5,EMPTY,,
_12_36,4505,1495,2,1m0,EMPTY,,
_12_37,5000,1000,2,1m0,EMPTY,,
_12_38,5030,970,2,,,,
_12_39,5045,955,2,,,,
_12_40,5075,925,2,,,,
_12_41,5250,750,2,,,,
_12_42,5270,730,2,,,,
_12_43,5290,710,2,,,,
_12_44,5335,665,2,,,,
_12_45,5345,655,2,,,,
_12_46,5455,545,2,,,,
_12_47,5455,545,2,,,,
_12_48,5460,540,2,,,,
_12_49,5495,505,2,,,,
_12_50,5520,480,2,,,,
_12_51,5525,475,2,,,,
_12_52,5565,435,2,,,,
_12_53,5565,435,2,,,,
_12_54,5565,435,2,,,,
_12_55,5565,435,2,,,,
_12_56,5570,430,2,,,,
_12_57,5570,430,2,,,,
_12_58,5570,430,2,,,,
_12_59,5570,430,2,,,,
_12_60,5570,430,2,,,,
_12_61,5640,360,2,,,,
_12_62,5735,265,2,,,,
_12_63,5800,200,2,,,,
_12_64,5995,5,2,,,,
_13_14,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_13_15,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_13_16,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_13_17,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_13_18,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_13_19,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_13_20,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_13_21,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_13_22,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_13_23,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_13_24,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_13_25,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_13_26,3545,2455,2,2m0,EMPTY,,
_13_27,3760,2240,2,2m0,EMPTY,,
_13_28,3790,2210,2,2m0,EMPTY,,
_13_29,4005,1995,2,1m5,EMPTY,,
_13_30,4065,1935,2,1m5,EMPTY,,
_13_31,4140,1860,2,1m5,EMPTY,,
_13_32,4250,1750,2,1m5,EMPTY,,
_13_33,4335,1665,2,1m5,EMPTY,,
_13_34,4415,1585,2,1m5,EMPTY,,
_13_35,4475,1525,2,1m5,EMPTY,,
_13_36,4505,1495,2,1m0,EMPTY,,
_13_37,5000,1000,2,1m0,EMPTY,,
_13_38,5030,970,2,,,,
_13_39,5045,955,2,,,,
_13_40,5075,925,2,,,,
_13_41,5250,750,2,,,,
_13_42,5270,730,2,,,,
_13_43,5290,710,2,,,,
_13_44,5335,665,2,,,,
_13_45,5345,655,2,,,,
_13_46,5455,545,2,,,,
_13_47,5455,545,2,,,,
_13_48,5460,540,2,,,,
_13_49,5495,505,2,,,,
_13_50,5520,480,2,,,,
_13_51,5525,475,2,,,,
_13_52,5565,435,2,,,,
_13_53,5565,435,2,,,,
_13_54,5565,435,2,,,,
_13_55,5565,435,2,,,,
_13_56,5570,430,2,,,,
_13_57,5570,430,2,,,,
_13_58,5570,430,2,,,,
_13_59,5570,430,2,,,,
_13_60,5570,430,2,,,,
_13_61,5640,360,2,,,,
_13_62,5735,265,2,,,,
_13_63,5800,200,2,,,,
_13_64,5995,5,2,,,,
_14_15,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_14_16,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_14_17,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_14_18,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_14_19,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_14_20,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_14_21,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_14_22,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_14_23,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_14_24,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_14_25,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_14_26,3545,2455,2,2m0,EMPTY,,
_14_27,3760,2240,2,2m0,EMPTY,,
_14_28,3790,2210,2,2m0,EMPTY,,
_14_29,4005,1995,2,1m5,EMPTY,,
_14_30,4065,1935,2,1m5,EMPTY,,
_14_31,4140,1860,2,1m5,EMPTY,,
_14_32,4250,1750,2,1m5,EMPTY,,
_14_33,4335,1665,2,1m5,EMPTY,,
_14_34,4415,1585,2,1m5,EMPTY,,
_14_35,4475,1525,2,1m5,EMPTY,,
_14_36,4505,1495,2,1m0,EMPTY,,
_14_37,5000,1000,2,1m0,EMPTY,,
_14_38,5030,970,2,,,,
_14_39,5045,955,2,,,,
_14_40,5075,925,2,,,,
_14_41,5250,750,2,,,,
_14_42,5270,730,2,,,,
_14_43,5290,710,2,,,,
_14_44,5335,665,2,,,,
_14_45,5345,655,2,,,,
_14_46,5455,545,2,,,,
_14_47,5455,545,2,,,,
_14_48,5460,540,2,,,,
_14_49,5495,505,2,,,,
_14_50,5520,480,2,,,,
_14_51,5525,475,2,,,,
_14_52,5565,435,2,,,,
_14_53,5565,435,2,,,,
_14_54,5565,435,2,,,,
_14_55,5565,435,2,,,,
_14_56,5570,430,2,,,,
_14_57,5570,430,2,,,,
_14_58,5570,430,2,,,,
_14_59,5570,430,2,,,,
_14_60,5570,430,2,,,,
_14_61,5640,360,2,,,,
_14_62,5735,265,2,,,,
_14_63,5800,200,2,,,,
_14_64,5995,5,2,,,,
_15_16,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_15_17,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_15_18,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_15_19,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_15_20,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_15_21,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_15_22,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_15_23,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_15_24,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_15_25,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_15_26,3545,2455,2,2m0,EMPTY,,
_15_27,3760,2240,2,2m0,EMPTY,,
_15_28,3790,2210,2,2m0,EMPTY,,
_15_29,4005,1995,2,1m5,EMPTY,,
_15_30,4065,1935,2,1m5,EMPTY,,
_15_31,4140,1860,2,1m5,EMPTY,,
_15_32,4250,1750,2,1m5,EMPTY,,
_15_33,4335,1665,2,1m5,EMPTY,,
_15_34,4415,1585,2,1m5,EMPTY,,
_15_35,4475,1525,2,1m5,EMPTY,,
_15_36,4505,1495,2,1m0,EMPTY,,
_15_37,5000,1000,2,1m0,EMPTY,,
_15_38,5030,970,2,,,,
_15_39,5045,955,2,,,,
_15_40,5075,925,2,,,,
_15_41,5250,750,2,,,,
_15_42,5270,730,2,,,,
_15_43,5290,710,2,,,,
_15_44,5335,665,2,,,,
_15_45,5345,655,2,,,,
_15_46,5455,545,2,,,,
_15_47,5455,545,2,,,,
_15_48,5460,540,2,,,,
_15_49,5495,505,2,,,,
_15_50,5520,480,2,,,,
_15_51,5525,475,2,,,,
_15_52,5565,435,2,,,,
_15_53,5565,435,2,,,,
_15_54,5565,435,2,,,,
_15_55,5565,435,2,,,,
_15_56,5570,430,2,,,,
_15_57,5570,430,2,,,,
_15_58,5570,430,2,,,,
_15_59,5570,430,2,,,,
_15_60,5570,430,2,,,,
_15_61,5640,360,2,,,,
_15_62,5735,265,2,,,,
_15_63,5800,200,2,,,,
_15_64,5995,5,2,,,,
_16_17,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_16_18,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_16_19,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_16_20,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_16_21,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_16_22,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_16_23,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_16_24,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_16_25,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_16_26,3545,2455,2,2m0,EMPTY,,
_16_27,3760,2240,2,2m0,EMPTY,,
_16_28,3790,2210,2,2m0,EMPTY,,
_16_29,4005,1995,2,1m5,EMPTY,,
_16_30,4065,1935,2,1m5,EMPTY,,
_16_31,4140,1860,2,1m5,EMPTY,,
_16_32,4250,1750,2,1m5,EMPTY,,
_16_33,4335,1665,2,1m5,EMPTY,,
_16_34,4415,1585,2,1m5,EMPTY,,
_16_35,4475,1525,2,1m5,EMPTY,,
_16_36,4505,1495,2,1m0,EMPTY,,
_16_37,5000,1000,2,1m0,EMPTY,,
_16_38,5030,970,2,,,,
_16_39,5045,955,2,,,,
_16_40,5075,925,2,,,,
_16_41,5250,750,2,,,,
_16_42,5270,730,2,,,,
_16_43,5290,710,2,,,,
_16_44,5335,665,2,,,,
_16_45,5345,655,2,,,,
_16_46,5455,545,2,,,,
_16_47,5455,545,2,,,,
_16_48,5460,540,2,,,,
_16_49,5495,505,2,,,,
_16_50,5520,480,2,,,,
_16_51,5525,475,2,,,,
_16_52,5565,435,2,,,,
_16_53,5565,435,2,,,,
_16_54,5565,435,2,,,,
_16_55,5565,435,2,,,,
_16_56,5570,430,2,,,,
_16_57,5570,430,2,,,,
_16_58,5570,430,2,,,,
_16_59,5570,430,2,,,,
_16_60,5570,430,2,,,,
_16_61,5640,360,2,,,,
_16_62,5735,265,2,,,,
_16_63,5800,200,2,,,,
_16_64,5995,5,2,,,,
_17_18,2510,3490,2,3m0,EMPTY,3m0,EMPTY
_17_19,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_17_20,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_17_21,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_17_22,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_17_23,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_17_24,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_17_25,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_17_26,3545,2455,2,2m0,EMPTY,,
_17_27,3760,2240,2,2m0,EMPTY,,
_17_28,3790,2210,2,2m0,EMPTY,,
_17_29,4005,1995,2,1m5,EMPTY,,
_17_30,4065,1935,2,1m5,EMPTY,,
_17_31,4140,1860,2,1m5,EMPTY,,
_17_32,4250,1750,2,1m5,EMPTY,,
_17_33,4335,1665,2,1m5,EMPTY,,
_17_34,4415,1585,2,1m5,EMPTY,,
_17_35,4475,1525,2,1m5,EMPTY,,
_17_36,4505,1495,2,1m0,EMPTY,,
_17_37,5000,1000,2,1m0,EMPTY,,
_17_38,5030,970,2,,,,
_17_39,5045,955,2,,,,
_17_40,5075,925,2,,,,
_17_41,5250,750,2,,,,
_17_42,5270,730,2,,,,
_17_43,5290,710,2,,,,
_17_44,5335,665,2,,,,
_17_45,5345,655,2,,,,
_17_46,5455,545,2,,,,
_17_47,5455,545,2,,,,
_17_48,5460,540,2,,,,
_17_49,5495,505,2,,,,
_17_50,5520,480,2,,,,
_17_51,5525,475,2,,,,
_17_52,5565,435,2,,,,
_17_53,5565,435,2,,,,
_17_54,5565,435,2,,,,
_17_55,5565,435,2,,,,
_17_56,5570,430,2,,,,
_17_57,5570,430,2,,,,
_17_58,5570,430,2,,,,
_17_59,5570,430,2,,,,
_17_60,5570,430,2,,,,
_17_61,5640,360,2,,,,
_17_62,5735,265,2,,,,
_17_63,5800,200,2,,,,
_17_64,5995,5,2,,,,
_18_19,2750,3250,2,3m0,EMPTY,3m0,EMPTY
_18_20,2805,3195,2,3m0,EMPTY,3m0,EMPTY
_18_21,2940,3060,2,3m0,EMPTY,3m0,EMPTY
_18_22,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_18_23,3145,2855,2,2m5,EMPTY,3m5,EMPTY
_18_24,3160,2840,2,2m5,EMPTY,3m5,EMPTY
_18_25,3305,2695,2,2m5,EMPTY,3m5,EMPTY
_18_26,3545,2455,2,2m0,EMPTY,,
_18_27,3760,2240,2,2m0,EMPTY,,
_18_28,3790,2210,2,2m0,EMPTY,,
_18_29,4005,1995,2,1m5,EMPTY,,
_18_30,4065,1935,2,1m5,EMPTY,,
_18_31,4140,1860,2,1m5,EMPTY,,
_18_32,4250,1750,2,1m5,EMPTY,,
_18_33,4335,1665,2,1m5,EMPTY,,
_18_34,4415,1585,2,1m5,EMPTY,,
_18_35,4475,1525,2,1m5,EMPTY,,
_18_36,4505,1495,2,1m0,EMPTY,,
_18_37,5000,1000,2,1m0,EMPTY,,
_18_38,5030,970,2,,,,
_18_39,5045,955,2,,,,
_18_40,5075,925,2,,,,
_18_41,5250,750,2,,,,
_18_42,5270,730,2,,,,
_18_43,5290,710,2,,,,
_18_44,5335,665,2,,,,
_18_45,5345,655,2,,,,
_18_46,5455,545,2,,,,
_18_47,5455,545,2,,,,
_18_48,5460,540,2,,,,
_18_49,5495,505,2,,,,
_18_50,5520,480,2,,,,
_18_51,5525,475,2,,,,
_18_52,5565,435,2,,,,
_18_53,5565,435,2,,,,
_18_54,5565,435,2,,,,
_18_55,5565,435,2,,,,
_18_56,5570,430,2,,,,
_18_57,5570,430,2,,,,
_18_58,5570,430,2,,,,
_18_59,5570,430,2,,,,
_18_60,5570,430,2,,,,
_18_61,5640,360,2,,,,
_18_62,5735,265,2,,,,
_18_63,5800,200,2,,,,
_18_64,5995,5,2,,,,
_19_20,3045,2955,2,2m5,EMPTY,3m5,EMPTY
_19_21,3180,2820,2,2m5,EMPTY,3m5,EMPTY
_19_22,3235,2765,2,2m5,EMPTY,3m5,EMPTY
_19_23,3385,2615,2,2m5,EMPTY,3m5,EMPTY
_19_24,3400,2600,2,2m5,EMPTY,3m5,EMPTY
_19_25,3545,2455,2,2m0,EMPTY,,
_19_26,3785,2215,2,2m0,EMPTY,,
_19_27,4000,2000,2,2m0,EMPTY,,
_19_28,4030,1970,2,1m5,EMPTY,,
_19_29,4245,1755,2,1m5,EMPTY,,
_19_30,4305,1695,2,1m5,EMPTY,,
_19_31,4380,1620,2,1m5,EMPTY,,
_19_32,4490,1510,2,1m5,EMPTY,,
_19_33,4575,1425,2,1m0,EMPTY,,
_19_34,4655,1345,2,1m0,EMPTY,,
_19_35,4715,1285,2,1m0,EMPTY,,
_19_36,4745,1255,2,1m0,EMPTY,,
_19_37,5240,760,2,,,,
_19_38,5270,730,2,,,,
_19_39,5285,715,2,,,,
_19_40,5315,685,2,,,,
_19_41,5490,510,2,,,,
_19_42,5510,490,2,,,,
_19_43,5530,470,2,,,,
_19_44,5575,425,2,,,,
_19_45,5585,415,2,,,,
_19_46,5695,305,2,,,,
_19_47,5695,305,2,,,,
_19_48,5700,300,2,,,,
_19_49,5735,265,2,,,,
_19_50,5760,240,2,,,,
_19_51,5765,235,2,,,,
_19_52,5805,195,2,,,,
_19_53,5805,195,2,,,,
_19_54,5805,195,2,,,,
_19_55,5805,195,2,,,,
_19_56,5810,190,2,,,,
_19_57,5810,190,2,,,,
_19_58,5810,190,2,,,,
_19_59,5810,190,2,,,,
_19_60,5810,190,2,,,,
_19_61,5880,120,2,,,,
_19_62,5975,25,2,,,,
_20_21,3235,2765,2,2m5,EMPTY,3m5,EMPTY
_20_22,3290,2710,2,2m5,EMPTY,3m5,EMPTY
_20_23,3440,2560,2,2m5,EMPTY,3m5,EMPTY
_20_24,3455,2545,2,2m5,EMPTY,3m5,EMPTY
_20_25,3600,2400,2,2m0,EMPTY,,
_20_26,3840,2160,2,2m0,EMPTY,,
_20_27,4055,1945,2,1m5,EMPTY,,
_20_28,4085,1915,2,1m5,EMPTY,,
_20_29,4300,1700,2,1m5,EMPTY,,
_20_30,4360,1640,2,1m5,EMPTY,,
_20_31,4435,1565,2,1m5,EMPTY,,
_20_32,4545,1455,2,1m0,EMPTY,,
_20_33,4630,1370,2,1m0,EMPTY,,
_20_34,4710,1290,2,1m0,EMPTY,,
_20_35,4770,1230,2,1m0,EMPTY,,
_20_36,4800,1200,2,1m0,EMPTY,,
_20_37,5295,705,2,,,,
_20_38,5325,675,2,,,,
_20_39,5340,660,2,,,,
_20_40,5370,630,2,,,,
_20_41,5545,455,2,,,,
_20_42,5565,435,2,,,,
_20_43,5585,415,2,,,,
