,lg,rest,depth,store_loc,store_status,rtv_loc,rtv_status
_15_7,2455,3545,2,3m5,EMPTY,2m5,EMPTY
_16_7,2460,3540,2,3m5,EMPTY,2m5,EMPTY
_17_7,2615,3385,2,3m0,EMPTY,3m0,EMPTY
_18_7,2625,3375,2,3m0,EMPTY,3m0,EMPTY
_19_7,2740,3260,2,3m0,EMPTY,3m0,EMPTY
_20_7,2825,3175,2,3m0,EMPTY,3m0,EMPTY
_21_7,2995,3005,2,3m0,EMPTY,3m0,EMPTY
_22_7,3025,2975,2,2m5,EMPTY,3m5,EMPTY
_23_7,3035,2965,2,2m5,EMPTY,3m5,EMPTY
_24_7,3135,2865,2,2m5,EMPTY,3m5,EMPTY
_25_7,3315,2685,2,2m5,EMPTY,3m5,EMPTY
_26_7,3430,2570,2,2m5,EMPTY,3m5,EMPTY
_27_7,3470,2530,2,2m5,EMPTY,3m5,EMPTY
_28_7,3505,2495,2,2m0,EMPTY,,
_29_7,3550,2450,2,2m0,EMPTY,,
_30_7,3580,2420,2,2m0,EMPTY,,
_31_7,3585,2415,2,2m0,EMPTY,,
_32_7,3715,2285,2,2m0,EMPTY,,
_33_7,4100,1900,2,1m5,EMPTY,,
_34_7,4350,1650,2,1m5,EMPTY,,
_35_7,4360,1640,2,1m5,EMPTY,,
_36_7,4400,1600,2,1m5,EMPTY,,
_37_7,4435,1565,2,1m5,EMPTY,,
_38_7,4580,1420,2,1m0,EMPTY,,
_39_7,4605,1395,2,1m0,EMPTY,,
_40_7,4900,1100,2,1m0,EMPTY,,
_41_7,4955,1045,2,1m0,EMPTY,,
_42_7,5005,995,2,,,,
_43_7,5045,955,2,,,,
_44_7,5155,845,2,,,,
_45_7,5185,815,2,,,,
_46_7,5185,815,2,,,,
_47_7,5230,770,2,,,,
_48_7,5230,770,2,,,,
_49_7,5280,720,2,,,,
_50_7,5345,655,2,,,,
_51_7,5355,645,2,,,,
_52_7,5460,540,2,,,,
_53_7,5515,485,2,,,,
_54_7,5550,450,2,,,,
_55_7,5550,450,2,,,,
_56_7,5555,445,2,,,,
_57_7,5575,425,2,,,,
_58_7,5575,425,2,,,,
_59_7,5590,410,2,,,,
_60_7,5590,410,2,,,,
_61_7,5590,410,2,,,,
_62_7,5635,365,2,,,,
_63_7,5725,275,2,,,,
_64_7,5735,265,2,,,,
_65_7,5820,180,2,,,,
_66_7,5880,120,2,,,,
_67_7,5880,120,2,,,,
_68_7,5880,120,2,,,,
_69_7,5880,120,2,,,,
_7_70,5880,120,2,,,,
_7_71,5880,120,2,,,,
_7_72,5880,120,2,,,,
_7_73,5880,120,2,,,,
_7_74,5880,120,2,,,,
_8_9,2385,3615,2,3m5,EMPTY,2m5,EMPTY
_10_8,2535,3465,2,3m0,EMPTY,3m0,EMPTY
_11_8,2535,3465,2,3m0,EMPTY,3m0,EMPTY
_12_8,2535,3465,2,3m0,EMPTY,3m0,EMPTY
_13_8,2535,3465,2,3m0,EMPTY,3m0,EMPTY
_14_8,2535,3465,2,3m0,EMPTY,3m0,EMPTY
_15_8,2535,3465,2,3m0,EMPTY,3m0,EMPTY
_16_8,2540,3460,2,3m0,EMPTY,3m0,EMPTY
_17_8,2695,3305,2,3m0,EMPTY,3m0,EMPTY
_18_8,2705,3295,2,3m0,EMPTY,3m0,EMPTY
_19_8,2820,3180,2,3m0,EMPTY,3m0,EMPTY
_20_8,2905,3095,2,3m0,EMPTY,3m0,EMPTY
_21_8,3075,2925,2,2m5,EMPTY,3m5,EMPTY
_22_8,3105,2895,2,2m5,EMPTY,3m5,EMPTY
_23_8,3115,2885,2,2m5,EMPTY,3m5,EMPTY
_24_8,3215,2785,2,2m5,EMPTY,3m5,EMPTY
_25_8,3395,2605,2,2m5,EMPTY,3m5,EMPTY
_26_8,3510,2490,2,2m0,EMPTY,,
_27_8,3550,2450,2,2m0,EMPTY,,
_28_8,3585,2415,2,2m0,EMPTY,,
_29_8,3630,2370,2,2m0,EMPTY,,
_30_8,3660,2340,2,2m0,EMPTY,,
_31_8,3665,2335,2,2m0,EMPTY,,
_32_8,3795,2205,2,2m0,EMPTY,,
_33_8,4180,1820,2,1m5,EMPTY,,
_34_8,4430,1570,2,1m5,EMPTY,,
_35_8,4440,1560,2,1m5,EMPTY,,
_36_8,4480,1520,2,1m5,EMPTY,,
_37_8,4515,1485,2,1m0,EMPTY,,
_38_8,4660,1340,2,1m0,EMPTY,,
_39_8,4685,1315,2,1m0,EMPTY,,
_40_8,4980,1020,2,1m0,EMPTY,,
_41_8,5035,965,2,,,,
_42_8,5085,915,2,,,,
_43_8,5125,875,2,,,,
_44_8,5235,765,2,,,,
_45_8,5265,735,2,,,,
_46_8,5265,735,2,,,,
_47_8,5310,690,2,,,,
_48_8,5310,690,2,,,,
_49_8,5360,640,2,,,,
_50_8,5425,575,2,,,,
_51_8,5435,565,2,,,,
_52_8,5540,460,2,,,,
_53_8,5595,405,2,,,,
_54_8,5630,370,2,,,,
_55_8,5630,370,2,,,,
_56_8,5635,365,2,,,,
_57_8,5655,345,2,,,,
_58_8,5655,345,2,,,,
_59_8,5670,330,2,,,,
_60_8,5670,330,2,,,,
_61_8,5670,330,2,,,,
_62_8,5715,285,2,,,,
_63_8,5805,195,2,,,,
_64_8,5815,185,2,,,,
_65_8,5900,100,2,,,,
_66_8,5960,40,2,,,,
_67_8,5960,40,2,,,,
_68_8,5960,40,2,,,,
_69_8,5960,40,2,,,,
_70_8,5960,40,2,,,,
_71_8,5960,40,2,,,,
_72_8,5960,40,2,,,,
_73_8,5960,40,2,,,,
_74_8,5960,40,2,,,,
_10_9,2760,3240,2,3m0,EMPTY,3m0,EMPTY
_11_9,2760,3240,2,3m0,EMPTY,3m0,EMPTY
_12_9,2760,3240,2,3m0,EMPTY,3m0,EMPTY
_13_9,2760,3240,2,3m0,EMPTY,3m0,EMPTY
_14_9,2760,3240,2,3m0,EMPTY,3m0,EMPTY
_15_9,2760,3240,2,3m0,EMPTY,3m0,EMPTY
_16_9,2765,3235,2,3m0,EMPTY,3m0,EMPTY
_17_9,2920,3080,2,3m0,EMPTY,3m0,EMPTY
_18_9,2930,3070,2,3m0,EMPTY,3m0,EMPTY
_19_9,3045,2955,2,2m5,EMPTY,3m5,EMPTY
_20_9,3130,2870,2,2m5,EMPTY,3m5,EMPTY
_21_9,3300,2700,2,2m5,EMPTY,3m5,EMPTY
_22_9,3330,2670,2,2m5,EMPTY,3m5,EMPTY
_23_9,3340,2660,2,2m5,EMPTY,3m5,EMPTY
_24_9,3440,2560,2,2m5,EMPTY,3m5,EMPTY
_25_9,3620,2380,2,2m0,EMPTY,,
_26_9,3735,2265,2,2m0,EMPTY,,
_27_9,3775,2225,2,2m0,EMPTY,,
_28_9,3810,2190,2,2m0,EMPTY,,
_29_9,3855,2145,2,2m0,EMPTY,,
_30_9,3885,2115,2,2m0,EMPTY,,
_31_9,3890,2110,2,2m0,EMPTY,,
_32_9,4020,1980,2,1m5,EMPTY,,
_33_9,4405,1595,2,1m5,EMPTY,,
_34_9,4655,1345,2,1m0,EMPTY,,
_35_9,4665,1335,2,1m0,EMPTY,,
_36_9,4705,1295,2,1m0,EMPTY,,
_37_9,4740,1260,2,1m0,EMPTY,,
_38_9,4885,1115,2,1m0,EMPTY,,
_39_9,4910,1090,2,1m0,EMPTY,,
_40_9,5205,795,2,,,,
_41_9,5260,740,2,,,,
_42_9,5310,690,2,,,,
_43_9,5350,650,2,,,,
_44_9,5460,540,2,,,,
_45_9,5490,510,2,,,,
_46_9,5490,510,2,,,,
_47_9,5535,465,2,,,,
_48_9,5535,465,2,,,,
_49_9,5585,415,2,,,,
_50_9,5650,350,2,,,,
_51_9,5660,340,2,,,,
_52_9,5765,235,2,,,,
_53_9,5820,180,2,,,,
_54_9,5855,145,2,,,,
_55_9,5855,145,2,,,,
_56_9,5860,140,2,,,,
_57_9,5880,120,2,,,,
_58_9,5880,120,2,,,,
_59_9,5895,105,2,,,,
_60_9,5895,105,2,,,,
_61_9,5895,105,2,,,,
_62_9,5940,60,2,,,,
_10_11,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_10_12,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_10_13,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_10_14,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_10_15,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_10_16,2915,3085,2,3m0,EMPTY,3m0,EMPTY
_10_17,3070,2930,2,2m5,EMPTY,3m5,EMPTY
_10_18,3080,2920,2,2m5,EMPTY,3m5,EMPTY
_10_19,3195,2805,2,2m5,EMPTY,3m5,EMPTY
_10_20,3280,2720,2,2m5,EMPTY,3m5,EMPTY
_10_21,3450,2550,2,2m5,EMPTY,3m5,EMPTY
_10_22,3480,2520,2,2m5,EMPTY,3m5,EMPTY
_10_23,3490,2510,2,2m5,EMPTY,3m5,EMPTY
_10_24,3590,2410,2,2m0,EMPTY,,
_10_25,3770,2230,2,2m0,EMPTY,,
_10_26,3885,2115,2,2m0,EMPTY,,
_10_27,3925,2075,2,2m0,EMPTY,,
_10_28,3960,2040,2,2m0,EMPTY,,
_10_29,4005,1995,2,1m5,EMPTY,,
_10_30,4035,1965,2,1m5,EMPTY,,
_10_31,4040,1960,2,1m5,EMPTY,,
_10_32,4170,1830,2,1m5,EMPTY,,
_10_33,4555,1445,2,1m0,EMPTY,,
_10_34,4805,1195,2,1m0,EMPTY,,
_10_35,4815,1185,2,1m0,EMPTY,,
_10_36,4855,1145,2,1m0,EMPTY,,
_10_37,4890,1110,2,1m0,EMPTY,,
_10_38,5035,965,2,,,,
_10_39,5060,940,2,,,,
_10_40,5355,645,2,,,,
_10_41,5410,590,2,,,,
_10_42,5460,540,2,,,,
_10_43,5500,500,2,,,,
_10_44,5610,390,2,,,,
_10_45,5640,360,2,,,,
_10_46,5640,360,2,,,,
_10_47,5685,315,2,,,,
_10_48,5685,315,2,,,,
_10_49,5735,265,2,,,,
_10_50,5800,200,2,,,,
_10_51,5810,190,2,,,,
_10_52,5915,85,2,,,,
_10_53,5970,30,2,,,,
_11_12,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_11_13,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_11_14,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_11_15,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_11_16,2915,3085,2,3m0,EMPTY,3m0,EMPTY
_11_17,3070,2930,2,2m5,EMPTY,3m5,EMPTY
_11_18,3080,2920,2,2m5,EMPTY,3m5,EMPTY
_11_19,3195,2805,2,2m5,EMPTY,3m5,EMPTY
_11_20,3280,2720,2,2m5,EMPTY,3m5,EMPTY
_11_21,3450,2550,2,2m5,EMPTY,3m5,EMPTY
_11_22,3480,2520,2,2m5,EMPTY,3m5,EMPTY
_11_23,3490,2510,2,2m5,EMPTY,3m5,EMPTY
_11_24,3590,2410,2,2m0,EMPTY,,
_11_25,3770,2230,2,2m0,EMPTY,,
_11_26,3885,2115,2,2m0,EMPTY,,
_11_27,3925,2075,2,2m0,EMPTY,,
_11_28,3960,2040,2,2m0,EMPTY,,
_11_29,4005,1995,2,1m5,EMPTY,,
_11_30,4035,1965,2,1m5,EMPTY,,
_11_31,4040,1960,2,1m5,EMPTY,,
_11_32,4170,1830,2,1m5,EMPTY,,
_11_33,4555,1445,2,1m0,EMPTY,,
_11_34,4805,1195,2,1m0,EMPTY,,
_11_35,4815,1185,2,1m0,EMPTY,,
_11_36,4855,1145,2,1m0,EMPTY,,
_11_37,4890,1110,2,1m0,EMPTY,,
_11_38,5035,965,2,,,,
_11_39,5060,940,2,,,,
_11_40,5355,645,2,,,,
_11_41,5410,590,2,,,,
_11_42,5460,540,2,,,,
_11_43,5500,500,2,,,,
_11_44,5610,390,2,,,,
_11_45,5640,360,2,,,,
_11_46,5640,360,2,,,,
_11_47,5685,315,2,,,,
_11_48,5685,315,2,,,,
_11_49,5735,265,2,,,,
_11_50,5800,200,2,,,,
_11_51,5810,190,2,,,,
_11_52,5915,85,2,,,,
_11_53,5970,30,2,,,,
_12_13,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_12_14,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_12_15,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_12_16,2915,3085,2,3m0,EMPTY,3m0,EMPTY
_12_17,3070,2930,2,2m5,EMPTY,3m5,EMPTY
_12_18,3080,2920,2,2m5,EMPTY,3m5,EMPTY
_12_19,3195,2805,2,2m5,EMPTY,3m5,EMPTY
_12_20,3280,2720,2,2m5,EMPTY,3m5,EMPTY
_12_21,3450,2550,2,2m5,EMPTY,3m5,EMPTY
_12_22,3480,2520,2,2m5,EMPTY,3m5,EMPTY
_12_23,3490,2510,2,2m5,EMPTY,3m5,EMPTY
_12_24,3590,2410,2,2m0,EMPTY,,
_12_25,3770,2230,2,2m0,EMPTY,,
_12_26,3885,2115,2,2m0,EMPTY,,
_12_27,3925,2075,2,2m0,EMPTY,,
_12_28,3960,2040,2,2m0,EMPTY,,
_12_29,4005,1995,2,1m5,EMPTY,,
_12_30,4035,1965,2,1m5,EMPTY,,
_12_31,4040,1960,2,1m5,EMPTY,,
_12_32,4170,1830,2,1m5,EMPTY,,
_12_33,4555,1445,2,1m0,EMPTY,,
_12_34,4805,1195,2,1m0,EMPTY,,
_12_35,4815,1185,2,1m0,EMPTY,,
_12_36,4855,1145,2,1m0,EMPTY,,
_12_37,4890,1110,2,1m0,EMPTY,,
_12_38,5035,965,2,,,,
_12_39,5060,940,2,,,,
_12_40,5355,645,2,,,,
_12_41,5410,590,2,,,,
_12_42,5460,540,2,,,,
_12_43,5500,500,2,,,,
_12_44,5610,390,2,,,,
_12_45,5640,360,2,,,,
_12_46,5640,360,2,,,,
_12_47,5685,315,2,,,,
_12_48,5685,315,2,,,,
_12_49,5735,265,2,,,,
_12_50,5800,200,2,,,,
_12_51,5810,190,2,,,,
_12_52,5915,85,2,,,,
_12_53,5970,30,2,,,,
_13_14,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_13_15,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_13_16,2915,3085,2,3m0,EMPTY,3m0,EMPTY
_13_17,3070,2930,2,2m5,EMPTY,3m5,EMPTY
_13_18,3080,2920,2,2m5,EMPTY,3m5,EMPTY
_13_19,3195,2805,2,2m5,EMPTY,3m5,EMPTY
_13_20,3280,2720,2,2m5,EMPTY,3m5,EMPTY
_13_21,3450,2550,2,2m5,EMPTY,3m5,EMPTY
_13_22,3480,2520,2,2m5,EMPTY,3m5,EMPTY
_13_23,3490,2510,2,2m5,EMPTY,3m5,EMPTY
_13_24,3590,2410,2,2m0,EMPTY,,
_13_25,3770,2230,2,2m0,EMPTY,,
_13_26,3885,2115,2,2m0,EMPTY,,
_13_27,3925,2075,2,2m0,EMPTY,,
_13_28,3960,2040,2,2m0,EMPTY,,
_13_29,4005,1995,2,1m5,EMPTY,,
_13_30,4035,1965,2,1m5,EMPTY,,
_13_31,4040,1960,2,1m5,EMPTY,,
_13_32,4170,1830,2,1m5,EMPTY,,
_13_33,4555,1445,2,1m0,EMPTY,,
_13_34,4805,1195,2,1m0,EMPTY,,
_13_35,4815,1185,2,1m0,EMPTY,,
_13_36,4855,1145,2,1m0,EMPTY,,
_13_37,4890,1110,2,1m0,EMPTY,,
_13_38,5035,965,2,,,,
_13_39,5060,940,2,,,,
_13_40,5355,645,2,,,,
_13_41,5410,590,2,,,,
_13_42,5460,540,2,,,,
_13_43,5500,500,2,,,,
_13_44,5610,390,2,,,,
_13_45,5640,360,2,,,,
_13_46,5640,360,2,,,,
_13_47,5685,315,2,,,,
_13_48,5685,315,2,,,,
_13_49,5735,265,2,,,,
_13_50,5800,200,2,,,,
_13_51,5810,190,2,,,,
_13_52,5915,85,2,,,,
_13_53,5970,30,2,,,,
_14_15,2910,3090,2,3m0,EMPTY,3m0,EMPTY
_14_16,2915,3085,2,3m0,EMPTY,3m0,EMPTY
_14_17,3070,2930,2,2m5,EMPTY,3m5,EMPTY
_14_18,3080,2920,2,2m5,EMPTY,3m5,EMPTY
_14_19,3195,2805,2,2m5,EMPTY,3m5,EMPTY
_14_20,3280,2720,2,2m5,EMPTY,3m5,EMPTY
_14_21,3450,2550,2,2m5,EMPTY,3m5,EMPTY
_14_22,3480,2520,2,2m5,EMPTY,3m5,EMPTY
_14_23,3490,2510,2,2m5,EMPTY,3m5,EMPTY
_14_24,3590,2410,2,2m0,EMPTY,,
_14_25,3770,2230,2,2m0,EMPTY,,
_14_26,3885,2115,2,2m0,EMPTY,,
_14_27,3925,2075,2,2m0,EMPTY,,
_14_28,3960,2040,2,2m0,EMPTY,,
_14_29,4005,1995,2,1m5,EMPTY,,
_14_30,4035,1965,2,1m5,EMPTY,,
_14_31,4040,1960,2,1m5,EMPTY,,
_14_32,4170,1830,2,1m5,EMPTY,,
_14_33,4555,1445,2,1m0,EMPTY,,
_14_34,4805,1195,2,1m0,EMPTY,,
_14_35,4815,1185,2,1m0,EMPTY,,
_14_36,4855,1145,2,1m0,EMPTY,,
_14_37,4890,1110,2,1m0,EMPTY,,
_14_38,5035,965,2,,,,
_14_39,5060,940,2,,,,
_14_40,5355,645,2,,,,
_14_41,5410,590,2,,,,
_14_42,5460,540,2,,,,
_14_43,5500,500,2,,,,
_14_44,5610,390,2,,,,
_14_45,5640,360,2,,,,
_14_46,5640,360,2,,,,
_14_47,5685,315,2,,,,
_14_48,5685,315,2,,,,
_14_49,5735,265,2,,,,
_14_50,5800,200,2,,,,
_14_51,5810,190,2,,,,
_14_52,5915,85,2,,,,
_14_53,5970,30,2,,,,
_15_16,2915,3085,2,3m0,EMPTY,3m0,EMPTY
_15_17,3070,2930,2,2m5,EMPTY,3m5,EMPTY
_15_18,3080,2920,2,2m5,EMPTY,3m5,EMPTY
_15_19,3195,2805,2,2m5,EMPTY,3m5,EMPTY
_15_20,3280,2720,2,2m5,EMPTY,3m5,EMPTY
_15_21,3450,2550,2,2m5,EMPTY,3m5,EMPTY
_15_22,3480,2520,2,2m5,EMPTY,3m5,EMPTY
_15_23,3490,2510,2,2m5,EMPTY,3m5,EMPTY
_15_24,3590,2410,2,2m0,EMPTY,,
_15_25,3770,2230,2,2m0,EMPTY,,
_15_26,3885,2115,2,2m0,EMPTY,,
_15_27,3925,2075,2,2m0,EMPTY,,
_15_28,3960,2040,2,2m0,EMPTY,,
_15_29,4005,1995,2,1m5,EMPTY,,
_15_30,4035,1965,2,1m5,EMPTY,,
_15_31,4040,1960,2,1m5,EMPTY,,
_15_32,4170,1830,2,1m5,EMPTY,,
_15_33,4555,1445,2,1m0,EMPTY,,
_15_34,4805,1195,2,1m0,EMPTY,,
_15_35,4815,1185,2,1m0,EMPTY,,
_15_36,4855,1145,2,1m0,EMPTY,,
_15_37,4890,1110,2,1m0,EMPTY,,
_15_38,5035,965,2,,,,
_15_39,5060,940,2,,,,
_15_40,5355,645,2,,,,
_15_41,5410,590,2,,,,
_15_42,5460,540,2,,,,
_15_43,5500,500,2,,,,
_15_44,5610,390,2,,,,
_15_45,5640,360,2,,,,
_15_46,5640,360,2,,,,
_15_47,5685,315,2,,,,
_15_48,5685,315,2,,,,
_15_49,5735,265,2,,,,
_15_50,5800,200,2,,,,
_15_51,5810,190,2,,,,
_15_52,5915,85,2,,,,
_15_53,5970,30,2,,,,
_16_17,3075,2925,2,2m5,EMPTY,3m5,EMPTY
_16_18,3085,2915,2,2m5,EMPTY,3m5,EMPTY
_16_19,3200,2800,2,2m5,EMPTY,3m5,EMPTY
_16_20,3285,2715,2,2m5,EMPTY,3m5,EMPTY
_16_21,3455,2545,2,2m5,EMPTY,3m5,EMPTY
_16_22,3485,2515,2,2m5,EMPTY,3m5,EMPTY
_16_23,3495,2505,2,2m5,EMPTY,3m5,EMPTY
_16_24,3595,2405,2,2m0,EMPTY,,
_16_25,3775,2225,2,2m0,EMPTY,,
_16_26,3890,2110,2,2m0,EMPTY,,
_16_27,3930,2070,2,2m0,EMPTY,,
_16_28,3965,2035,2,2m0,EMPTY,,
_16_29,4010,1990,2,1m5,EMPTY,,
_16_30,4040,1960,2,1m5,EMPTY,,
_16_31,4045,1955,2,1m5,EMPTY,,
_16_32,4175,1825,2,1m5,EMPTY,,
_16_33,4560,1440,2,1m0,EMPTY,,
_16_34,4810,1190,2,1m0,EMPTY,,
_16_35,4820,1180,2,1m0,EMPTY,,
_16_36,4860,1140,2,1m0,EMPTY,,
_16_37,4895,1105,2,1m0,EMPTY,,
_16_38,5040,960,2,,,,
_16_39,5065,935,2,,,,
_16_40,5360,640,2,,,,
_16_41,5415,585,2,,,,
_16_42,5465,535,2,,,,
_16_43,5505,495,2,,,,
_16_44,5615,385,2,,,,
_16_45,5645,355,2,,,,
_16_46,5645,355,2,,,,
_16_47,5690,310,2,,,,
_16_48,5690,310,2,,,,
_16_49,5740,260,2,,,,
_16_50,5805,195,2,,,,
_16_51,5815,185,2,,,,
_16_52,5920,80,2,,,,
_16_53,5975,25,2,,,,
_17_18,3240,2760,2,2m5,EMPTY,3m5,EMPTY
_17_19,3355,2645,2,2m5,EMPTY,3m5,EMPTY
_17_20,3440,2560,2,2m5,EMPTY,3m5,EMPTY
_17_21,3610,2390,2,2m0,EMPTY,,
_17_22,3640,2360,2,2m0,EMPTY,,
_17_23,3650,2350,2,2m0,EMPTY,,
_17_24,3750,2250,2,2m0,EMPTY,,
_17_25,3930,2070,2,2m0,EMPTY,,
_17_26,4045,1955,2,1m5,EMPTY,,
_17_27,4085,1915,2,1m5,EMPTY,,
_17_28,4120,1880,2,1m5,EMPTY,,
_17_29,4165,1835,2,1m5,EMPTY,,
_17_30,4195,1805,2,1m5,EMPTY,,
_17_31,4200,1800,2,1m5,EMPTY,,
_17_32,4330,1670,2,1m5,EMPTY,,
_17_33,4715,1285,2,1m0,EMPTY,,
_17_34,4965,1035,2,1m0,EMPTY,,
_17_35,4975,1025,2,1m0,EMPTY,,
_17_36,5015,985,2,,,,
_17_37,5050,950,2,,,,
_17_38,5195,805,2,,,,
_17_39,5220,780,2,,,,
_17_40,5515,485,2,,,,
_17_41,5570,430,2,,,,
_17_42,5620,380,2,,,,
_17_43,5660,340,2,,,,
_17_44,5770,230,2,,,,
_17_45,5800,200,2,,,,
_17_46,5800,200,2,,,,
_17_47,5845,155,2,,,,
_17_48,5845,155,2,,,,
_17_49,5895,105,2,,,,
_17_50,5960,40,2,,,,
_17_51,5970,30,2,,,,
_18_19,3365,2635,2,2m5,EMPTY,3m5,EMPTY
_18_20,3450,2550,2,2m5,EMPTY,3m5,EMPTY
_18_21,3620,2380,2,2m0,EMPTY,,
_18_22,3650,2350,2,2m0,EMPTY,,
_18_23,3660,2340,2,2m0,EMPTY,,
_18_24,3760,2240,2,2m0,EMPTY,,
_18_25,3940,2060,2,2m0,EMPTY,,
_18_26,4055,1945,2,1m5,EMPTY,,
_18_27,4095,1905,2,1m5,EMPTY,,
_18_28,4130,1870,2,1m5,EMPTY,,
_18_29,4175,1825,2,1m5,EMPTY,,
_18_30,4205,1795,2,1m5,EMPTY,,
_18_31,4210,1790,2,1m5,EMPTY,,
_18_32,4340,1660,2,1m5,EMPTY,,
_18_33,4725,1275,2,1m0,EMPTY,,
_18_34,4975,1025,2,1m0,EMPTY,,
_18_35,4985,1015,2,1m0,EMPTY,,
_18_36,5025,975,2,,,,
_18_37,5060,940,2,,,,
_18_38,5205,795,2,,,,
_18_39,5230,770,2,,,,
_18_40,5525,475,2,,,,
_18_41,5580,420,2,,,,
_18_42,5630,370,2,,,,
_18_43,5670,330,2,,,,
_18_44,5780,220,2,,,,
_18_45,5810,190,2,,,,
_18_46,5810,190,2,,,,
_18_47,5855,145,2,,,,
_18_48,5855,145,2,,,,
_18_49,5905,95,2,,,,
_18_50,5970,30,2,,,,
_18_51,5980,20,2,,,,
_19_20,3565,2435,2,2m0,EMPTY,,
_19_21,3735,2265,2,2m0,EMPTY,,
_19_22,3765,2235,2,2m0,EMPTY,,
_19_23,3775,2225,2,2m0,EMPTY,,
_19_24,3875,2125,2,2m0,EMPTY,,
_19_25,4055,1945,2,1m5,EMPTY,,
_19_26,4170,1830,2,1m5,EMPTY,,
_19_27,4210,1790,2,1m5,EMPTY,,
_19_28,4245,1755,2,1m5,EMPTY,,
_19_29,4290,1710,2,1m5,EMPTY,,
_19_30,4320,1680,2,1m5,EMPTY,,
_19_31,4325,1675,2,1m5,EMPTY,,
_19_32,4455,1545,2,1m5,EMPTY,,
_19_33,4840,1160,2,1m0,EMPTY,,
_19_34,5090,910,2,,,,
_19_35,5100,900,2,,,,
_19_36,5140,860,2,,,,
_19_37,5175,825,2,,,,
_19_38,5320,680,2,,,,
_19_39,5345,655,2,,,,
_19_40,5640,360,2,,,,
_19_41,5695,305,2,,,,
_19_42,5745,255,2,,,,
_19_43,5785,215,2,,,,
_19_44,5895,105,2,,,,
_19_45,5925,75,2,,,,
_19_46,5925,75,2,,,,
_19_47,5970,30,2,,,,
_19_48,5970,30,2,,,,
_20_21,3820,2180,2,2m0,EMPTY,,
_20_22,3850,2150,2,2m0,EMPTY,,
_20_23,3860,2140,2,2m0,EMPTY,,
_20_24,3960,2040,2,2m0,EMPTY,,
_20_25,4140,1860,2,1m5,EMPTY,,
_20_26,4255,1745,2,1m5,EMPTY,,
_20_27,4295,1705,2,1m5,EMPTY,,
_20_28,4330,1670,2,1m5,EMPTY,,
_20_29,4375,1625,2,1m5,EMPTY,,
_20_30,4405,1595,2,1m5,EMPTY,,
_20_31,4410,1590,2,1m5,EMPTY,,
_20_32,4540,1460,2,1m0,EMPTY,,
_20_33,4925,1075,2,1m0,EMPTY,,
_20_34,5175,825,2,,,,
_20_35,5185,815,2,,,,
_20_36,5225,775,2,,,,
_20_37,5260,740,2,,,,
_20_38,5405,595,2,,,,
_20_39,5430,570,2,,,,
_20_40,5725,275,2,,,,
_20_41,5780,220,2,,,,
_20_42,5830,170,2,,,,
_20_43,5870,130,2,,,,
_20_44,5980,20,2,,,,
_21_22,4020,1980,2,1m5,EMPTY,,
_21_23,4030,1970,2,1m5,EMPTY,,
_21_24,4130,1870,2,1m5,EMPTY,,
_21_25,4310,1690,2,1m5,EMPTY,,
_21_26,4425,1575,2,1m5,EMPTY,,
_21_27,4465,1535,2,1m5,EMPTY,,
_21_28,4500,1500,2,1m5,EMPTY,,
_21_29,4545,1455,2,1m0,EMPTY,,
_21_30,4575,1425,2,1m0,EMPTY,,
_21_31,4580,1420,2,1m0,EMPTY,,
_21_32,4710,1290,2,1m0,EMPTY,,
_21_33,5095,905,2,,,,
_21_34,5345,655,2,,,,
_21_35,5355,645,2,,,,
_21_36,5395,605,2,,,,
_21_37,5430,570,2,,,,
_21_38,5575,425,2,,,,
_21_39,5600,400,2,,,,
_21_40,5895,105,2,,,,
_21_41,5950,50,2,,,,
_22_23,4060,1940,2,1m5,EMPTY,,
_22_24,4160,1840,2,1m5,EMPTY,,
_22_25,4340,1660,2,1m5,EMPTY,,
_22_26,4455,1545,2,1m5,EMPTY,,
_22_27,4495,1505,2,1m5,EMPTY,,
_22_28,4530,1470,2,1m0,EMPTY,,
_22_29,4575,1425,2,1m0,EMPTY,,
_22_30,4605,1395,2,1m0,EMPTY,,
_22_31,4610,1390,2,1m0,EMPTY,,
_22_32,4740,1260,2,1m0,EMPTY,,
_22_33,5125,875,2,,,,
_22_34,5375,625,2,,,,
_22_35,5385,615,2,,,,
_22_36,5425,575,2,,,,
_22_37,5460,540,2,,,,
_22_38,5605,395,2,,,,
_22_39,5630,370,2,,,,
_22_40,5925,75,2,,,,
_22_41,5980,20,2,,,,
_23_24,4170,1830,2,1m5,EMPTY,,
_23_25,4350,1650,2,1m5,EMPTY,,
